order_date,delivery_date,customer_age,customer_gender,location,delivery_type,product_category,sub_category,product,unit_price,shipping_fee,order_quantity,sale_price,status,reason,rating
2015-09-11,2015-10-01,27,M,Upper West,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,15.0,5,35.0,Returned,Onsite -Description mismatch,1
2015-09-11,2015-09-21,27,M,Greater Accra,Standard Delivery,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,16.0,10,795.0,Returned,Quality-Defective item,3
2015-09-10,2015-09-27,23,M,North East,Shipped from Abroad,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,11.0,10,35.0,Returned,Quality-Defective item,3
2015-09-10,2015-09-24,19,M,Savannah,Shipped from Abroad,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,19.0,4,100.0,Returned,Delivey - Missing item/part,1
2015-09-10,2015-09-12,30,M,Ashanti,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,17.0,5,629.0,Returned,Onsite -Description mismatch,1
2015-09-10,2015-09-19,29,M,Greater Accra,Standard Delivery,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,4.0,5,125.0,Returned,Delivery-Wrong item,1
2015-09-10,2015-09-29,25,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,13.0,7,27.0,Returned,Product - Not fitting expectation,3
2015-09-09,2015-09-23,29,M,Oti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,4.0,8,55.0,Returned,Delivey - Missing item/part,3
2015-09-09,2015-09-27,21,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,16.0,7,52.0,Returned,Delivey - Missing item/part,3
2015-09-09,2015-09-25,29,M,Oyarifa,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,9.0,9,63.0,Returned,Delivey - Missing item/part,1
2015-09-08,2015-09-21,29,M,Western,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,9.0,1,42.0,Returned,Quality-Defective item,2
2015-09-08,2015-09-23,24,M,Upper West,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,14.0,9,42.0,Returned,Onsite -Description mismatch,2
2015-09-07,2015-09-26,30,M,Ashanti,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,17.0,8,15.0,Returned,Delivery-Wrong item,3
2015-09-06,2015-09-21,30,M,Upper East,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,11.0,1,15.0,Returned,Onsite -Description mismatch,1
2015-09-05,2015-09-10,28,M,Western,Express,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,4.0,1,17.0,Returned,Delivery-Wrong item,3
2015-09-05,2015-09-18,20,M,Greater Accra,Standard Delivery,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,9.0,2,100.0,Returned,Onsite -Description mismatch,1
2015-09-04,2015-09-10,30,M,Upper West,Standard Delivery,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,6.0,1,19.0,Returned,Quality-Defective item,1
2015-09-04,2015-09-15,25,M,Greater Accra,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,12.0,4,52.0,Returned,Product - Not fitting expectation,2
2015-09-04,2015-09-18,22,M,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,8.0,10,55.0,Returned,Onsite -Description mismatch,1
2015-09-03,2015-09-09,27,M,Ashanti,Standard Delivery,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,13.0,8,19.0,Returned,Onsite -Description mismatch,3
2015-09-03,2015-09-16,27,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,18.0,8,19.0,Returned,Delivery-Wrong item,1
2015-09-03,2015-09-15,27,M,Ashanti,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,15.0,6,368.0,Returned,Onsite -Description mismatch,2
2015-09-03,2015-09-07,27,M,Prampram,Express,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,16.0,10,102.0,Returned,Onsite -Description mismatch,3
2015-09-02,2015-09-11,21,M,Ashanti,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,15.0,7,629.0,Returned,Delivey - Missing item/part,1
2015-09-01,2015-09-16,27,M,Greater Accra,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,13.0,9,135.0,Returned,Onsite -Description mismatch,2
2015-09-01,2015-09-13,28,M,Ashanti,Standard Delivery,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",20.0,1,4700.0,Returned,Delivery-Wrong item,2
2015-08-31,2015-09-03,28,M,Ashanti,Express,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,6.0,10,135.0,Returned,Product - Not fitting expectation,1
2015-08-30,2015-09-18,20,M,Bono,Shipped from Abroad,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,12.0,8,35.0,Returned,Product - Not fitting expectation,2
2015-08-29,2015-09-04,30,M,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,11.0,7,28.0,Returned,Product - Not fitting expectation,1
2015-08-29,2015-09-03,27,M,Northern,Express,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,13.0,1,75.0,Returned,Onsite -Description mismatch,1
2015-08-29,2015-09-16,28,M,Western,Shipped from Abroad,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,6.0,10,16.0,Returned,Product - Not fitting expectation,1
2015-08-28,2015-09-11,26,M,Greater Accra,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,17.0,9,629.0,Returned,Product - Not fitting expectation,1
2015-08-27,2015-09-07,22,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,17.0,6,28.0,Returned,Delivey - Missing item/part,2
2015-08-27,2015-09-12,24,M,Weija,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,16.0,6,120.0,Returned,Quality-Defective item,3
2015-08-27,2015-08-29,26,M,Ashanti,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,3.0,6,17.0,Returned,Product - Not fitting expectation,3
2015-08-27,2015-08-30,30,M,Western,Express,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,18.0,2,35.0,Returned,Onsite -Description mismatch,3
2015-08-26,2015-09-10,29,M,Ashanti,Standard Delivery,Electronics,Digital Cameras,Canon EOS 60D CMOS DSLR Camera Bundle - 18 - 55mm Lens - Black,"  4,700.00 ",20.0,1,4700.0,Returned,Quality-Defective item,1
2015-08-24,2015-09-07,26,M,Eastern,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,15.0,7,52.0,Returned,Onsite -Description mismatch,1
2015-08-24,2015-09-10,24,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,6.0,3,55.0,Returned,Delivery-Wrong item,3
2015-08-23,2015-08-29,26,M,Greater Accra,Standard Delivery,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,6.0,6,63.2,Returned,Delivey - Missing item/part,3
2015-08-22,2015-09-10,23,M,Weija,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,19.0,4,63.2,Returned,Onsite -Description mismatch,1
2015-08-22,2015-08-24,24,M,Kasoa,Express,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,4.0,2,35.0,Returned,Onsite -Description mismatch,1
2015-08-22,2015-08-29,23,M,Ashanti,Standard Delivery,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,11.0,7,125.0,Returned,Product - Not fitting expectation,3
2015-08-22,2015-08-29,26,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,5.0,2,17.0,Returned,Delivery-Wrong item,2
2015-08-21,2015-08-29,25,M,Ashanti,Standard Delivery,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,9.0,10,52.0,Returned,Delivery-Wrong item,1
2015-08-21,2015-08-31,27,M,Ashanti,Shipped from Abroad,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,13.0,6,795.0,Returned,Product - Not fitting expectation,1
2015-08-20,2015-08-28,24,M,Northern,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,9.0,3,135.0,Returned,Delivey - Missing item/part,2
2015-08-20,2015-08-23,26,M,Upper West,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,16.0,6,55.0,Returned,Delivey - Missing item/part,1
2015-08-20,2015-08-23,25,M,Kasoa,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,5.0,10,17.0,Returned,Onsite -Description mismatch,2
2015-08-19,2015-09-05,27,M,Western,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,6.0,8,629.0,Returned,Delivey - Missing item/part,3
2015-08-19,2015-09-06,22,M,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,17.0,6,17.0,Returned,Product - Not fitting expectation,2
2015-08-19,2015-08-23,27,M,Ashanti,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,13.0,5,795.0,Returned,Delivery-Wrong item,3
2015-08-18,2015-09-03,21,M,Western,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,18.0,6,63.0,Returned,Not Added,3
2015-08-18,2015-09-02,19,M,Western,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,12.0,8,387.0,Returned,Onsite -Description mismatch,1
2015-08-18,2015-08-21,30,M,Ashanti,Express,Fashion,Boy's fashion,Short Sleeve Polo Shirt - Royal Blue,  26.00 ,14.0,7,26.0,Returned,Product - Not fitting expectation,2
2015-08-18,2015-08-22,29,M,Upper West,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,13.0,5,629.0,Returned,Onsite -Description mismatch,3
2015-08-18,2015-08-21,28,M,Ashanti,Express,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,20.0,3,19.0,Returned,Delivey - Missing item/part,1
2015-08-18,2015-08-29,27,M,Weija,Standard Delivery,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,6.0,2,156.0,Returned,Quality-Defective item,3
2015-08-17,2015-08-24,29,M,Greater Accra,Standard Delivery,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,6.0,6,156.0,Returned,Product - Not fitting expectation,2
2015-08-17,2015-08-20,21,M,Ashanti,Express,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,5.0,2,63.2,Returned,Onsite -Description mismatch,2
2015-08-17,2015-08-24,26,M,Kitase,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,19.0,4,15.0,Returned,Delivey - Missing item/part,2
2015-08-17,2015-09-05,25,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,9.0,8,115.0,Returned,Quality-Defective item,2
2015-08-16,2015-09-03,30,M,Ashanti,Shipped from Abroad,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,12.0,1,795.0,Returned,Delivey - Missing item/part,3
2015-08-16,2015-08-21,22,M,Savannah,Standard Delivery,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,9.0,9,70.0,Returned,Quality-Defective item,2
2015-08-15,2015-08-23,20,M,Western,Standard Delivery,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,3.0,7,446.4,Returned,Product - Not fitting expectation,3
2015-08-15,2015-08-17,30,M,Western,Express,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,6.0,2,129.0,Returned,Quality-Defective item,3
2015-08-15,2015-08-23,21,M,Gbawe,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,4.0,9,135.0,Returned,Quality-Defective item,1
2015-08-14,2015-09-01,24,M,Weija,Shipped from Abroad,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,4.0,5,125.0,Returned,Product - Not fitting expectation,2
2015-08-13,2015-08-15,20,M,Western,Express,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,12.0,3,50.0,Returned,Delivery-Wrong item,1
2015-08-13,2015-08-22,29,M,Ashanti,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,5.0,2,629.0,Returned,Delivey - Missing item/part,3
2015-08-13,2015-08-24,30,M,Ashanti,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,9.0,1,28.0,Returned,Quality-Defective item,2
2015-08-12,2015-08-27,22,M,Volta,Standard Delivery,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,9.0,3,102.0,Returned,Delivey - Missing item/part,3
2015-08-12,2015-08-27,20,M,Greater Accra,Standard Delivery,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,18.0,1,27.0,Returned,Onsite -Description mismatch,3
2015-08-11,2015-08-24,19,M,Ashanti,Shipped from Abroad,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,4.0,6,49.0,Returned,Onsite -Description mismatch,2
2015-08-11,2015-08-23,26,M,Greater Accra,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,17.0,9,120.0,Returned,Onsite -Description mismatch,1
2015-08-11,2015-08-23,29,M,Ashanti,Shipped from Abroad,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,6.0,1,19.0,Returned,Delivey - Missing item/part,1
2015-08-11,2015-08-30,29,M,Greater Accra,Shipped from Abroad,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,12.0,4,125.0,Returned,Quality-Defective item,2
2015-08-10,2015-08-14,22,M,Greater Accra,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,4.0,10,120.0,Returned,Onsite -Description mismatch,1
2015-08-09,2015-08-19,19,M,Western,Shipped from Abroad,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,6.0,5,35.0,Returned,Product - Not fitting expectation,1
2015-08-08,2015-08-20,30,M,Weija,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,16.0,8,42.0,Returned,Delivery-Wrong item,2
2015-08-08,2015-08-14,23,M,Upper West,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,15.0,2,368.0,Returned,Product - Not fitting expectation,3
2015-08-08,2015-08-13,30,M,Upper West,Express,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,4.0,3,27.0,Returned,Delivery-Wrong item,3
2015-08-08,2015-08-14,21,M,Greater Accra,Standard Delivery,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,19.0,3,220.0,Returned,Product - Not fitting expectation,1
2015-08-08,2015-08-12,27,M,Weija,Express,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,11.0,1,50.0,Returned,Onsite -Description mismatch,1
2015-08-08,2015-08-28,29,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,12.0,2,42.0,Returned,Delivery-Wrong item,2
2015-08-07,2015-08-09,30,M,Ashanti,Express,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,20.0,7,70.0,Returned,Quality-Defective item,3
2015-08-06,2015-08-18,22,M,Northern,Standard Delivery,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,11.0,10,100.0,Returned,Delivery-Wrong item,3
2015-08-06,2015-08-17,28,M,Ashanti,Standard Delivery,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,5.0,4,19.0,Returned,Onsite -Description mismatch,1
2015-08-05,2015-08-09,29,M,Western,Express,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,16.0,4,387.0,Returned,Product - Not fitting expectation,3
2015-08-05,2015-08-23,21,M,Ashanti,Shipped from Abroad,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,13.0,5,19.0,Returned,Quality-Defective item,1
2015-08-04,2015-08-20,29,M,Greater Accra,Shipped from Abroad,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,18.0,4,16.0,Returned,Onsite -Description mismatch,2
2015-08-03,2015-08-17,21,M,Volta,Shipped from Abroad,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,5.0,2,80.0,Returned,Onsite -Description mismatch,1
2015-08-02,2015-08-07,25,M,Weija,Express,Phones and Tablet,Mobile phones,Samsung Galaxy A02 - 64GB HDD - 3GB RAM Smartphone - Black,  629.00 ,16.0,5,629.0,Returned,Product - Not fitting expectation,2
2015-08-01,2015-08-04,20,M,Greater Accra,Express,Fashion,Boy's fashion,Fashion Boys Sneakers Children Outdoor Shoes-Black,  86.00 ,13.0,2,86.0,Returned,Quality-Defective item,2
2015-08-01,2015-08-06,29,M,Volta,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",14.0,2,2720.0,Returned,Quality-Defective item,2
2015-08-01,2015-08-03,20,M,Western,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,17.0,9,52.0,Returned,Onsite -Description mismatch,2
2015-07-31,2015-08-15,25,M,Greater Accra,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Blood Pressure Monitor Digital Wrist BP Pulse Monitor Meter Heart Rate Measure,  63.20 ,14.0,6,63.2,Returned,Onsite -Description mismatch,1
2015-07-31,2015-08-17,28,M,Greater Accra,Shipped from Abroad,Health and beauty,Fragrances,Fragrance World Smart Black Eau de Parfum Spray - 100ml,  63.00 ,18.0,3,63.0,Returned,Quality-Defective item,2
2015-07-31,2015-08-11,27,M,Gbawe,Standard Delivery,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,20.0,2,385.0,Returned,Delivery-Wrong item,3
2015-07-31,2015-08-15,30,M,Greater Accra,Shipped from Abroad,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,15.0,9,100.0,Returned,Not Added,2
2015-07-30,2015-08-06,27,M,Greater Accra,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,11.0,10,55.0,Returned,Product - Not fitting expectation,2
